id,pair_id,class,description,block,length,head_ver,tail_ver,polyline
439,440.0,1,二级route 12's segment,[2],298.508686650356,324,41,"[[110.32027220000005, 20.02982940000005], [110.32027220000005, 20.02982940000005], [110.32025300000005, 20.03013450000004], [110.32020550000006, 20.030390500000077], [110.32009950000004, 20.030612200000075], [110.31987890000006, 20.030970600000057], [110.31914890000003, 20.032186400000068], [110.31911140651316, 20.032242338558664]]"
440,439.0,1,二级route 12's segment,[2],298.508686650356,41,324,"[[110.31911140651316, 20.032242338558664], [110.31914890000003, 20.032186400000068], [110.31987890000006, 20.030970600000057], [110.32009950000004, 20.030612200000075], [110.32020550000006, 20.030390500000077], [110.32025300000005, 20.03013450000004], [110.32027220000005, 20.02982940000005], [110.32027220000005, 20.02982940000005]]"
441,442.0,1,二级route 13's segment,[4],322.18377652841,49,328,"[[110.35234824040529, 20.04646735253989], [110.35282620000005, 20.046326000000033], [110.35301720000008, 20.046146600000053], [110.35326000000005, 20.04582880000005], [110.35361830000006, 20.045668000000045], [110.35373410000007, 20.045597000000054], [110.35383900000006, 20.045461600000078], [110.35387240000007, 20.045320800000024], [110.35387220000008, 20.044786500000054], [110.35397940000009, 20.044365500000037]]"
442,441.0,1,二级route 13's segment,[4],322.18377652841,328,49,"[[110.35397940000009, 20.044365500000037], [110.35387220000008, 20.044786500000054], [110.35387240000007, 20.045320800000024], [110.35383900000006, 20.045461600000078], [110.35373410000007, 20.045597000000054], [110.35361830000006, 20.045668000000045], [110.35326000000005, 20.04582880000005], [110.35301720000008, 20.046146600000053], [110.35282620000005, 20.046326000000033], [110.35234824040529, 20.04646735253989]]"
443,444.0,1,二级route 14's segment,[5],778.1599802935137,329,331,"[[110.35140200000008, 20.022379800000078], [110.35043500000008, 20.026653600000042], [110.35012240000005, 20.028247200000077], [110.34976300000007, 20.028964900000073], [110.34966710000005, 20.029053200000032], [110.34959930000004, 20.029115500000056]]"
444,443.0,1,二级route 14's segment,[5],778.1599802935137,331,329,"[[110.34959930000004, 20.029115500000056], [110.34966710000005, 20.029053200000032], [110.34976300000007, 20.028964900000073], [110.35012240000005, 20.028247200000077], [110.35043500000008, 20.026653600000042], [110.35140200000008, 20.022379800000078]]"
445,446.0,1,二级route 14's segment,[5],295.4403275192604,331,330,"[[110.34959930000004, 20.029115500000056], [110.34959930000004, 20.029115500000056], [110.34866210000008, 20.02997800000004], [110.34761790000006, 20.031010700000035]]"
446,445.0,1,二级route 14's segment,[5],295.4403275192604,330,331,"[[110.34761790000006, 20.031010700000035], [110.34866210000008, 20.02997800000004], [110.34959930000004, 20.029115500000056], [110.34959930000004, 20.029115500000056]]"
447,448.0,1,二级route 14's segment,[5],294.6564100663985,330,318,"[[110.34761790000006, 20.031010700000035], [110.34761790000006, 20.031010700000035], [110.34743570000008, 20.031190800000058], [110.34571850000005, 20.03296960000007]]"
448,447.0,1,二级route 14's segment,[5],294.6564100663985,318,330,"[[110.34571850000005, 20.03296960000007], [110.34743570000008, 20.031190800000058], [110.34761790000006, 20.031010700000035], [110.34761790000006, 20.031010700000035]]"
449,450.0,1,二级route 14's segment,[5],2.330278829783372,318,106,"[[110.34571850000005, 20.03296960000007], [110.34571850000005, 20.03296960000007], [110.34571850000005, 20.032990556701066]]"
450,449.0,1,二级route 14's segment,[5],2.330278829783372,106,318,"[[110.34571850000005, 20.032990556701066], [110.34571850000005, 20.03296960000007], [110.34571850000005, 20.03296960000007]]"
451,452.0,1,二级route 15's segment,[20],518.7003217675675,164,332,"[[110.3621172584568, 19.97847027865965], [110.36211860000004, 19.978501000000062], [110.36215230000006, 19.98247820000007], [110.36214830000007, 19.98313490000005]]"
452,451.0,1,二级route 15's segment,[20],518.7003217675675,332,164,"[[110.36214830000007, 19.98313490000005], [110.36215230000006, 19.98247820000007], [110.36211860000004, 19.978501000000062], [110.3621172584568, 19.97847027865965]]"
453,454.0,1,二级route 15's segment,[20],70.52094051076438,332,333,"[[110.36214830000007, 19.98313490000005], [110.36214830000007, 19.98313490000005], [110.36214450000007, 19.98376910000003]]"
454,453.0,1,二级route 15's segment,[20],70.52094051076438,333,332,"[[110.36214450000007, 19.98376910000003], [110.36214830000007, 19.98313490000005], [110.36214830000007, 19.98313490000005]]"
455,456.0,1,二级route 15's segment,[20],501.6920033356141,333,273,"[[110.36214450000007, 19.98376910000003], [110.36214450000007, 19.98376910000003], [110.36212980000006, 19.986190200000078], [110.36211760000005, 19.98821620000008], [110.36211760000005, 19.98828085272728]]"
456,455.0,1,二级route 15's segment,[20],501.6920033356141,273,333,"[[110.36211760000005, 19.98828085272728], [110.36211760000005, 19.98821620000008], [110.36212980000006, 19.986190200000078], [110.36214450000007, 19.98376910000003], [110.36214450000007, 19.98376910000003]]"
457,458.0,1,二级route 16's segment,[4],602.0778034865587,334,335,"[[110.34144360000006, 20.034208000000046], [110.33948280000006, 20.03667930000007], [110.33831400000004, 20.03815240000007], [110.33806930000004, 20.038370100000076], [110.33800180000004, 20.038536800000042]]"
458,457.0,1,二级route 16's segment,[4],602.0778034865587,335,334,"[[110.33800180000004, 20.038536800000042], [110.33806930000004, 20.038370100000076], [110.33831400000004, 20.03815240000007], [110.33948280000006, 20.03667930000007], [110.34144360000006, 20.034208000000046]]"
459,460.0,1,二级route 17's segment,[4],275.0708388019465,334,115,"[[110.34144360000006, 20.034208000000046], [110.34089330000008, 20.033775200000047], [110.34051930000005, 20.03334620000005], [110.34037850000006, 20.033092300000032], [110.34029890000006, 20.03284800000007], [110.34022610000007, 20.032324500000026], [110.34022610000007, 20.0321492333333]]"
460,459.0,1,二级route 17's segment,[4],275.0708388019465,115,334,"[[110.34022610000007, 20.0321492333333], [110.34022610000007, 20.032324500000026], [110.34029890000006, 20.03284800000007], [110.34037850000006, 20.033092300000032], [110.34051930000005, 20.03334620000005], [110.34089330000008, 20.033775200000047], [110.34144360000006, 20.034208000000046]]"
461,462.0,1,二级route 18's segment,[14],1015.8122734869203,140,336,"[[110.3538672792023, 20.005613928797192], [110.35373570000003, 20.00626790000008], [110.35348550000005, 20.006995500000027], [110.35321170000005, 20.007305300000052], [110.35289080000008, 20.007438700000034], [110.35262500000006, 20.007537000000024], [110.35216190000007, 20.007621100000062], [110.34956660000007, 20.00854590000007], [110.34911490000003, 20.008670900000038], [110.34837730000005, 20.008786200000042], [110.34716840000006, 20.008757600000035], [110.34572630000004, 20.00854450000004]]"
462,461.0,1,二级route 18's segment,[14],1015.8122734869203,336,140,"[[110.34572630000004, 20.00854450000004], [110.34716840000006, 20.008757600000035], [110.34837730000005, 20.008786200000042], [110.34911490000003, 20.008670900000038], [110.34956660000007, 20.00854590000007], [110.35216190000007, 20.007621100000062], [110.35262500000006, 20.007537000000024], [110.35289080000008, 20.007438700000034], [110.35321170000005, 20.007305300000052], [110.35348550000005, 20.006995500000027], [110.35373570000003, 20.00626790000008], [110.3538672792023, 20.005613928797192]]"
463,464.0,1,二级route 18's segment,[14],118.71286100642382,336,337,"[[110.34572630000004, 20.00854450000004], [110.34572630000004, 20.00854450000004], [110.34462630000003, 20.008277200000077]]"
464,463.0,1,二级route 18's segment,[14],118.71286100642382,337,336,"[[110.34462630000003, 20.008277200000077], [110.34572630000004, 20.00854450000004], [110.34572630000004, 20.00854450000004]]"
465,466.0,1,二级route 19's segment,[5],234.5148672444041,338,107,"[[110.35767480000005, 20.02522670000003], [110.35826470000008, 20.025575300000025], [110.35958193536405, 20.026339061224906]]"
466,465.0,1,二级route 19's segment,[5],234.5148672444041,107,338,"[[110.35958193536405, 20.026339061224906], [110.35826470000008, 20.025575300000025], [110.35767480000005, 20.02522670000003]]"
467,468.0,1,二级route 20's segment,[5],40.82222046752658,344,342,"[[110.33800040000007, 20.02038010000008], [110.33832770000005, 20.020384200000034], [110.33839110000004, 20.020385000000044]]"
468,467.0,1,二级route 20's segment,[5],40.82222046752658,342,344,"[[110.33839110000004, 20.020385000000044], [110.33832770000005, 20.020384200000034], [110.33800040000007, 20.02038010000008]]"
469,470.0,1,二级route 20's segment,[5],295.23018887198884,342,339,"[[110.33839110000004, 20.020385000000044], [110.33839110000004, 20.020385000000044], [110.33996280000004, 20.02050090000007], [110.34050200000003, 20.020493300000066], [110.34121040000004, 20.020448000000055]]"
470,469.0,1,二级route 20's segment,[5],295.23018887198884,339,342,"[[110.34121040000004, 20.020448000000055], [110.34050200000003, 20.020493300000066], [110.33996280000004, 20.02050090000007], [110.33839110000004, 20.020385000000044], [110.33839110000004, 20.020385000000044]]"
471,472.0,1,二级route 20's segment,[5],231.3730201883751,339,341,"[[110.34121040000004, 20.020448000000055], [110.34121040000004, 20.020448000000055], [110.34342460000006, 20.020407700000032]]"
472,471.0,1,二级route 20's segment,[5],231.3730201883751,341,339,"[[110.34342460000006, 20.020407700000032], [110.34121040000004, 20.020448000000055], [110.34121040000004, 20.020448000000055]]"
473,474.0,1,二级route 20's segment,[5],293.16469215143843,341,343,"[[110.34342460000006, 20.020407700000032], [110.34342460000006, 20.020407700000032], [110.34613180000004, 20.02036160000007], [110.34623020000005, 20.020359900000027]]"
474,473.0,1,二级route 20's segment,[5],293.16469215143843,343,341,"[[110.34623020000005, 20.020359900000027], [110.34613180000004, 20.02036160000007], [110.34342460000006, 20.020407700000032], [110.34342460000006, 20.020407700000032]]"
475,476.0,1,二级route 20's segment,[5],554.566482416421,343,340,"[[110.34623020000005, 20.020359900000027], [110.34623020000005, 20.020359900000027], [110.34874960000003, 20.02022080000007], [110.34967050000007, 20.02026970000004], [110.35152610000007, 20.020125000000075]]"
476,475.0,1,二级route 20's segment,[5],554.566482416421,340,343,"[[110.35152610000007, 20.020125000000075], [110.34967050000007, 20.02026970000004], [110.34874960000003, 20.02022080000007], [110.34623020000005, 20.020359900000027], [110.34623020000005, 20.020359900000027]]"
477,478.0,1,二级route 21's segment,[4],251.0512965750621,320,345,"[[110.34686540000008, 20.03856550000007], [110.34838430000003, 20.039178900000035], [110.34894270000008, 20.039372300000036], [110.34909200000006, 20.039410800000052]]"
478,477.0,1,二级route 21's segment,[4],251.0512965750621,345,320,"[[110.34909200000006, 20.039410800000052], [110.34894270000008, 20.039372300000036], [110.34838430000003, 20.039178900000035], [110.34686540000008, 20.03856550000007]]"
479,480.0,1,二级route 22's segment,[9],148.74578930130426,200,346,"[[110.294288, 20.00735782107685], [110.29396970000006, 20.00735990000005], [110.29286470000007, 20.007335200000067]]"
480,479.0,1,二级route 22's segment,[9],148.74578930130426,346,200,"[[110.29286470000007, 20.007335200000067], [110.29396970000006, 20.00735990000005], [110.294288, 20.00735782107685]]"
481,482.0,1,二级route 22's segment,[9],112.4641057734348,346,347,"[[110.29286470000007, 20.007335200000067], [110.29286470000007, 20.007335200000067], [110.29178840000004, 20.00734710000007]]"
482,481.0,1,二级route 22's segment,[9],112.4641057734348,347,346,"[[110.29178840000004, 20.00734710000007], [110.29286470000007, 20.007335200000067], [110.29286470000007, 20.007335200000067]]"
483,484.0,1,二级route 22's segment,[9],560.7385494180311,347,348,"[[110.29178840000004, 20.00734710000007], [110.29178840000004, 20.00734710000007], [110.28642170000008, 20.007329800000047]]"
484,483.0,1,二级route 22's segment,[9],560.7385494180311,348,347,"[[110.28642170000008, 20.007329800000047], [110.29178840000004, 20.00734710000007], [110.29178840000004, 20.00734710000007]]"
485,486.0,1,二级route 22's segment,[9],533.4587804106275,348,196,"[[110.28642170000008, 20.007329800000047], [110.28642170000008, 20.007329800000047], [110.28160610000005, 20.007353600000055], [110.28131612484849, 20.007353600000055]]"
486,485.0,1,二级route 22's segment,[9],533.4587804106275,196,348,"[[110.28131612484849, 20.007353600000055], [110.28160610000005, 20.007353600000055], [110.28642170000008, 20.007329800000047], [110.28642170000008, 20.007329800000047]]"
487,488.0,1,二级route 23's segment,[2],520.5199457320484,349,97,"[[110.29885450000008, 20.018753300000025], [110.29896160000006, 20.01859470000006], [110.30192240000004, 20.015214000000025], [110.30192240000004, 20.01509884808291]]"
488,487.0,1,二级route 23's segment,[2],520.5199457320484,97,349,"[[110.30192240000004, 20.01509884808291], [110.30192240000004, 20.015214000000025], [110.29896160000006, 20.01859470000006], [110.29885450000008, 20.018753300000025]]"
489,490.0,1,二级route 24's segment,[19],446.2231000412085,280,350,"[[110.36212077060499, 19.988393695371386], [110.36212110000004, 19.988418400000068], [110.36209000000004, 19.98880410000005], [110.36205840000004, 19.98917080000008], [110.36201130000008, 19.989642800000023], [110.36195260000007, 19.99002070000007], [110.36182520000007, 19.990545200000053], [110.36173160000006, 19.990881400000045], [110.36154580000006, 19.991359700000043], [110.36129100000007, 19.991920400000037], [110.36129100000007, 19.991920400000037], [110.36111810000007, 19.99225640000004]]"
490,489.0,1,二级route 24's segment,[19],446.2231000412085,350,280,"[[110.36111810000007, 19.99225640000004], [110.36129100000007, 19.991920400000037], [110.36129100000007, 19.991920400000037], [110.36154580000006, 19.991359700000043], [110.36173160000006, 19.990881400000045], [110.36182520000007, 19.990545200000053], [110.36195260000007, 19.99002070000007], [110.36201130000008, 19.989642800000023], [110.36205840000004, 19.98917080000008], [110.36209000000004, 19.98880410000005], [110.36212110000004, 19.988418400000068], [110.36212077060499, 19.988393695371386]]"
491,492.0,1,二级route 25's segment,[19],659.111924796653,350,351,"[[110.36111810000007, 19.99225640000004], [110.36094140000007, 19.992565300000035], [110.36064800000004, 19.992973200000062], [110.35868930000005, 19.995628900000053], [110.35755550000006, 19.997145300000067]]"
492,491.0,1,二级route 25's segment,[19],659.111924796653,351,350,"[[110.35755550000006, 19.997145300000067], [110.35868930000005, 19.995628900000053], [110.36064800000004, 19.992973200000062], [110.36094140000007, 19.992565300000035], [110.36111810000007, 19.99225640000004]]"
493,494.0,1,二级route 25's segment,[19],348.6287526254266,351,353,"[[110.35755550000006, 19.997145300000067], [110.35755550000006, 19.997145300000067], [110.35633800000006, 19.99922860000005], [110.35610210000006, 19.99995400000007]]"
494,493.0,1,二级route 25's segment,[19],348.6287526254266,353,351,"[[110.35610210000006, 19.99995400000007], [110.35633800000006, 19.99922860000005], [110.35755550000006, 19.997145300000067], [110.35755550000006, 19.997145300000067]]"
495,496.0,1,二级route 25's segment,[19],388.26652729794637,353,352,"[[110.35610210000006, 19.99995400000007], [110.35610210000006, 19.99995400000007], [110.35553150000005, 20.00276660000004], [110.355124, 20.003265]]"
496,495.0,1,二级route 25's segment,[19],388.26652729794637,352,353,"[[110.355124, 20.003265], [110.35553150000005, 20.00276660000004], [110.35610210000006, 19.99995400000007], [110.35610210000006, 19.99995400000007]]"
